id,subname,subid,subsubname,subsubid,desc,position
,Science,,Life Processes and Living Things,,"Pupils use their knowledge about living things to describe the basic conditions, for example, a supply of food, water, air, light, that animals and plants need in order to survive. They recognise that living things grow and reproduce. They sort living things into groups, using simple features. They describe the basis for their groupings, for example, number of legs, shape of leaf. They recognise that different living things are found in different places, for example, pond, woods.                                ",L2
,Science,,Life Processes and Living Things,,"Pupils recognise that different living things are found in different places, e.g. they match pictures of animals with their habitats.
",a
,Science,,Life Processes and Living Things,,"Pupils can describe their groups of animals or plants,
e.g. say “All these are birds and these ones have fur”, or say “These plants have got flowers. These ones haven't”. ",b
,Science,,Life Processes and Living Things,,"Pupils can sort living things into groups, e.g. sort pictures or model animals into groups such as birds, insects, mammals (vocabulary not required). 
",c
,Science,,Life Processes and Living Things,,"Pupils recognise that living things grow and reproduce, 
e.g. they match pictures of animals with their young; they put pictures of a human being in order (baby to adult). ",d
,Science,,Life Processes and Living Things,,"Pupils know what a plant or animal needs to survive, 
e.g. they select from pictures to show that a human needs food and water, or a plant needs light and water. ",e
,Science,,Life Processes and Living Things,,"Pupils use their knowledge and understanding of basic life processes, for example, growth, reproduction, when they describe differences between living and non-living things. They provide simple explanations for changes in living things, for example, diet affecting the health of humans or other animals, lack of light or water altering plant growth. They identify ways in which an animal is suited to its environment, for example, a fish having fins to help it swim.                                ",L3
,Science,,Life Processes and Living Things,,"Pupil can explain changes in living things which result from environmental changes, e.g. explain why cats moult in the summer.
",a
,Science,,Life Processes and Living Things,,"Pupils can explain more abstract changes in living things, 
e.g. that sugary foods can damage the teeth of a human. ",b
,Science,,Life Processes and Living Things,,"Pupil can explain simple changes in living things, 
e.g. can suggest reasons why a plant is dying. ",c
,Science,,Life Processes and Living Things,,"Pupil can identify features of animals appropriate to their environments,e.g. when asked “Why do fish have fins?” can suggest that these are to help it swim. 
",d
,Science,,Life Processes and Living Things,,"Pupil can describe differences between living and non-living things, e.g. can say that rabbits have live young, but toy rabbits do not. 
",e
,Science,,Life Processes and Living Things,,"Pupils demonstrate knowledge and understanding of life processes and living things drawn from the key stage 2 or key stage 3 programme of study. They use scientific names for some major organs of body systems, for example, the heart at key stage 2, the stomach at key stage 3 and identify the position of these organs in the human body. They identify organs, for example, stamen at key stage 2, stigma, root hairs at key stage 3, of different plants they observe. They use keys based on observable external features to help them to identify and group living things systematically. They recognise that feeding relationships exist between plants and animals in a habitat, and describe these relationships using food chains and terms, for example, predator and prey.                                ",L4
,Science,,Life Processes and Living Things,,"Pupil can describe relationships between plants and animals in a habitat, e.g. construct simple food chains.
",a
,Science,,Life Processes and Living Things,,"Pupil can name some of the major organs of the body and identify the positions of these organs,e.g. name heart and lungs and mark position of these in an outline of a body.
",b
,Science,,Life Processes and Living Things,,"Pupil can group living things using keys based on observable external features.
",c
,Science,,Life Processes and Living Things,,"Pupils can identify organs of different plants, e.g. can name and locate the stamens in a daffodil and tulip. 
",d
,Science,,Life Processes and Living Things,,"Pupils can describe relationships between plants and animals, 
e.g. say that greenfly eat rose leaves. ",e
